external_id,baslik,Karar,Gerekce,mevcut_kategori,oneri_kategori,knn_oneri,oncelik,risk_skoru,glosh_skoru,hdbscan_kume,knn_baskinlik,tam_kategori_yollari,oneri_yol,label_sim_fark,knn_impurity,ortak_agac_derinligi,supheli_mi
1342012,Atık yağ geri kazanım tesislerinden kaynaklanan atıksuların karakterizasyonu ve insan sağlığı üzerindeki potansiyel risklerin değerlendirilmesi,TP-2,"Atık yağ geri kazanım tesisi atıksularının ağır metal/kirletici karakterizasyonu ve insan sağlığı risk değerlendirmesinin (kanserojen/kanserojen olmayan tehlike katsayıları) yapıldığı bir çevre mühendisliği, ekotoksikoloji ve çevre sağlığı araştırmasıdır; veri tabanındaki alakasız 'Meteoroloji ve Atmosferik Bilimler' ile 'Nanobilim ve Nanoteknoloji' çöp etiketleri temizlenmeli, mevcut 'Çevre Bilimleri' etiketinin yanına insan sağlığı ve toksikolojik risk boyutuyla 'Halk ve Çevre Sağlığı' alanı eklenmelidir (TP-2 melez çalışma).","Meteoroloji ve Atmosferik Bilimler, Nanobilim ve Nanoteknoloji, Çevre Bilimleri",Halk ve Çevre Sağlığı,Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.5571251590440077,0.937355238751333,-1,0.6,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler | Fen > Mühendislik > Nanobilim ve Nanoteknoloji | Fen > Temel Bilimler > Çevre Bilimleri,Fen > Tıp > Halk ve Çevre Sağlığı,0.1222467124462127,0.7,1,1
1327434,Akut Difenokonazol’ün Daphnia magna üzerindeki Genotoksik Etkileri,TP-2,"Tarımsal fungisit difenokonazolün sucul model organizma Daphnia magna üzerindeki genotoksik ve sitogenetik hasar etkilerinin (Comet testi ve OECD standartları) incelendiği doğrudan bir ekotoksikoloji ve sucul toksikoloji araştırmasıdır; mevcut Biyoloji ve Kimya etiketlerinin yanına DNA hasarı, genotoksisite ve toksisite testleri boyutuyla Toksikoloji alanı eklenmelidir (TP-2 melez çalışma).","Biyoloji, Kimya, Tıbbi",Toksikoloji,Toksikoloji,YÜKSEK (Farklı Alt Alan),0.557030283590807,0.68510944040876,-1,0.3,"Fen > Temel Bilimler > Biyoloji | Fen > Temel Bilimler > Kimya, Tıbbi",Fen > Eczacılık > Toksikoloji,0.1878654956817627,0.8,1,1
1230282,HAKAS MASALI “ZENGİNLE AVCI”NIN VLADİMİR PROPP’UN YAPISAL ANLATI ÇÖZÜMLEME YÖNTEMİ KAPSAMINDA İNCELENMESİ,TP-1,"Hakas Türkçesi masalının Vladimir Propp'un biçimbilimsel yapısal anlatı çözümleme yöntemiyle motif, mitolojik öge ve işlevler açısından incelendiği doğrudan bir halk edebiyatı, edebi teori ve dilbilim araştırmasıdır; veri tabanındaki 'Kuş Bilimi' etiketi ile modelin 'Mühendislik, Deniz' önerisi 'avcı' ve 'yapısal çözümleme' ifadelerinden kaynaklanan bariz kelime tuzakları ve sistem yanılgılarıdır (TP-1 tam düzeltme; k-NN'in Edebi Teori tespiti doğrudur).","Kuş Bilimi, Antropoloji, Beşeri Bilimler, Dil ve Dil Bilim","Mühendislik, Deniz",Edebi Teori ve Eleştiri,YÜKSEK (Farklı Alt Alan),0.5563152520257809,0.5990788012339984,-1,0.4,Fen > Temel Bilimler > Kuş Bilimi | Sosyal > Sosyal > Antropoloji | Sosyal > Sosyal > Beşeri Bilimler | Sosyal > Sosyal > Dil ve Dil Bilim,"Fen > Mühendislik > Mühendislik, Deniz",0.1329872906208038,0.9,1,1
1390705,Anthemis cretica subsp. anatolica (Boiss.) Grierson bitkisi ve toprak arasındaki elementel etkileşim analizi,TP-2,"Anthemis cretica subsp. anatolica taksonunda toprak-bitki ağır metal etkileşimi, biyokonsantrasyon ve translokasyon faktörleri ile fitoremediasyon potansiyelinin incelendiği bir bitki fizyolojisi/botanik ve çevre biyolojisi araştırmasıdır; mevcut Biyoloji ve Çevre Bilimleri etiketlerinin yanına taksonomik bitki dokusu ve translokasyon boyutuyla Bitki Bilimleri alanı eklenmelidir (TP-2 melez çalışma).","Biyoloji, Çevre Bilimleri",Bitki Bilimleri,Bitki Bilimleri,YÜKSEK (Farklı Alt Alan),0.5559007612070644,0.7235426009500836,-1,0.3,Fen > Temel Bilimler > Biyoloji | Fen > Temel Bilimler > Çevre Bilimleri,Fen > Ziraat > Bitki Bilimleri,0.1571860313415527,0.8,1,1
1393994,YAPAY ZEKA İLE TERAPİ: TERAPÖTİK SÜREÇTE ALGORİTMALARIN ETKİSİ VE ETİK SORUNLAR,TP-2,"Yapay zekâ ve algoritmaların psikoterapi ve klinik danışmanlık süreçlerindeki rolü ile veri gizliliği, algoritmik önyargı ve terapötik ilişki bağlamındaki biyoetik/klinik etik meselelerinin incelendiği disiplinlerarası bir araştırma alanıdır; mevcut Psikoloji ve Etik etiketlerinin yanına klinik terapi etiği boyutuyla Tıbbi Etik alanı eklenmelidir (TP-2 melez çalışma).","Etik, Psikoloji",Tıbbi Etik,Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.555160820557792,0.926108246144132,-1,0.9,Sosyal > Sosyal > Etik | Sosyal > Sosyal > Psikoloji,Fen > Tıp > Tıbbi Etik,0.1246678829193115,0.7,0,1
1388642,Yer Altında Uzun Süreli Çalışmaya Bağlı Gerçekleşen Elektrofizyolojik Değişimlerin Olaya İlişkin Osilasyonlar Yöntemi ile İncelenmesi,TP-1,"Yeraltında çalışan madencilerde bilişsel yıkım ve elektrofizyolojik değişimlerin 20 kanallı EEG (alfa/delta/teta osilasyonları) ve nöropsikolojik test bataryalarıyla incelendiği doğrudan bir bilişsel nörobilim, klinik nörofizyoloji ve işçi sağlığı araştırmasıdır; veri tabanındaki absürt 'Mühendislik, Makine' ve 'Otelcilik, Konaklama' etiketleri ile modelin 'Mineraloji' / k-NN'in 'Maden İşletme' önerileri 'maden/yeraltı' kelimesinden kaynaklanan bariz kelime tuzakları ve sistem yanılgılarıdır. Hatalı etiketler silinerek Nörolojik Bilimler ve Nöropsikoloji/İş Sağlığı alanı ile düzeltilmelidir (TP-1 tam düzeltme).","Mühendislik, Makine, Otelcilik, Konaklama, Spor ve Turizm, Psikoloji, Sosyal Çalışma, Sosyoloji",Mineraloji,Maden İşletme ve Cevher Hazırlama,YÜKSEK (Farklı Alt Alan),0.5544690907136296,0.8762219238820457,-1,0.4,"Fen > Mühendislik > Mühendislik, Makine | Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm | Sosyal > Sosyal > Psikoloji | Sosyal > Sosyal > Sosyal Çalışma | Sosyal > Sosyal > Sosyoloji",Fen > Temel Bilimler > Mineraloji,0.1583245992660522,0.7,1,1
1406510,KOZMOS MODELİ TASARIMI ANLATISINDA SES UNSURUNUN KULLANILMASINA BİR ÖRNEK: 2001: A SPACE ODYSSEY,FP-1,"Stanley Kubrick'in '2001: A Space Odyssey' filminde sesin sembolik/kozmolojik anlatı unsuru olarak kullanımı ile sesin felsefi ve kültürel kozmogoni bağlamındaki yerinin incelendiği bir sinema kuramı, ses tasarımı ve sanat felsefesi araştırmasıdır; çalışmada dalga fiziği, ses şiddeti ölçümü veya mimari/teknik akustik bulunmayıp model ve k-NN'in 'Akustik' (Fizik) önerisi metindeki 'ses' kelimesinden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Felsefe, Film, Radyo, Televizyon, Müzik' etiketleri tam ve doğrudur.","Felsefe, Film, Radyo, Televizyon, Müzik",Akustik,Akustik,KRİTİK (Farklı Ana Disiplin),0.5536281515078645,0.3398378542728822,33,0.4,"Sosyal > Sosyal > Felsefe | Sosyal > Sosyal > Film, Radyo, Televizyon | Sosyal > Sosyal > Müzik",Fen > Temel Bilimler > Akustik,0.3104819655418396,0.9,0,1
1389206,Kırık Camlar Teorisi üzerine bibliyometrik analiz,FP-1,"Web of Science veri tabanında Kırık Camlar Teorisi (Broken Windows Theory) odaklı 506 yayının VOSviewer ile yazar, ülke, anahtar kelime ve ağ haritalandırmasının yapıldığı bir kriminoloji literatürü ve bibliyometri araştırmasıdır; çalışmada teorik matematiksel istatistik veya olasılık teorisi bulunmayıp modelin 'İstatistik ve Olasılık' (Fen) önerisi bibliyometrik veri analizinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Kriminoloji ve Ceza Bilimi' etiketi konunun özünü tam ve doğru yansıtmaktadır.",Kriminoloji ve Ceza Bilimi,İstatistik ve Olasılık,Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.5512007496845501,0.2205458311604569,203,0.3,Sosyal > Sosyal > Kriminoloji ve Ceza Bilimi,Fen > Temel Bilimler > İstatistik ve Olasılık,0.2744694054126739,1.0,0,1
1391323,GÖNÜLLÜ RAPORLAMA ÇERÇEVELERİ VE STANDARTLARI KONUSUNDA YAYINLANAN ÇALIŞMALARIN BİBLİYOMETRİK ANALİZİ: WEB OF SCIENCE VE SCOPUS ÖRNEĞİ,FP-1,"Küresel Raporlama Girişimi (GRI), SASB, CDP ve Entegre Raporlama (IR) gibi kurumsal sürdürülebilirlik ve muhasebe standartları literatürünün VOSviewer ve R-Studio ile bibliyometrik haritalandırmasının yapıldığı bir kurumsal raporlama/muhasebe ve bibliyometri araştırmasıdır; çalışmada teorik matematiksel istatistik veya olasılık teorisi bulunmayıp modelin 'İstatistik ve Olasılık' (Fen) önerisi bibliyometrik veri analizinden kaynaklanan bariz bir model yanılgısıdır (FP-1). Mevcut 'Bilgi, Belge Yönetimi, İşletme' etiketleri çalışmanın iki temel ayağını tam ve doğru karşılamaktadır.","Bilgi, Belge Yönetimi, İşletme",İstatistik ve Olasılık,Çevre Bilimleri,KRİTİK (Farklı Ana Disiplin),0.550470828521866,0.9499570731664436,-1,0.3,"Sosyal > Sosyal > Bilgi, Belge Yönetimi | Sosyal > Sosyal > İşletme",Fen > Temel Bilimler > İstatistik ve Olasılık,0.2085187435150146,0.6,0,1
1317172,Doku Mühendisliği ve Oftalmoloji,TP-2,"Doku mühendisliği yöntemlerinin oftalmoloji alanında kornea, retina, optik sinir, glokom ve göz kapağı hastalıklarının tedavi ve doku rejenerasyonundaki uygulamalarını inceleyen doğrudan bir biyomühendislik ve klinik tıp derlemesidir; mevcut Hücre ve Doku Mühendisliği etiketinin yanına klinik uygulama ve tedavi alanı boyutuyla Göz Hastalıkları alanı eklenmelidir (TP-2 melez çalışma).",Hücre ve Doku Mühendisliği,Göz Hastalıkları,Göz Hastalıkları,YÜKSEK (Farklı Alt Alan),0.5485180316934488,0.6101040452994908,44,0.4,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen > Tıp > Göz Hastalıkları,0.1028343439102172,0.9,1,1
1366995,Evaluation of the Chemical and Nutritional Composition of Legumes and Their Contribution to Diets,TP-1,"Baklagillerin kimyasal bileşimi, nem, yağ, protein, vitamin (B1, B2, E) ve polifenol içerikleri ile beslenmeye katkısının incelendiği bir gıda kimyası, beslenme ve bitki bilimi araştırmasıdır; veri tabanındaki 'Ziraat, Toprak Bilimi' etiketi hatalı olduğu gibi, modelin 'Endokrinoloji ve Metabolizma' (Tıp) önerisi de 'diyet/metabolizma' kelimelerinden kaynaklanan bir klinik tıp yanılgısıdır (TP-1 kategori düzeltme; k-NN'in Bitki Bilimleri/Gıda tespiti uygundur).","Ziraat, Toprak Bilimi",Endokrinoloji ve Metabolizma,Bitki Bilimleri,YÜKSEK (Farklı Alt Alan),0.5483285535704976,0.6641652166175386,-1,0.4,"Fen > Ziraat > Ziraat, Toprak Bilimi",Fen > Tıp > Endokrinoloji ve Metabolizma,0.1779635697603225,0.8,1,1
1389180,İşitme Kayıplı Eşi Olan Bireylerin Depresyon ve Eş Tükenmişlik Durumlarının İncelenmesi: Tanımlayıcı Kesitsel Araştırma,TP-2,"İşitme kayıplı bireylerin eşlerinde eş tükenmişliği ve depresyon düzeylerinin Eş Tükenmişlik Ölçeği ve Beck Depresyon Ölçeği ile incelendiği klinik odyoloji, ruh sağlığı ve aile psikolojisi araştırmasıdır; mevcut Odyoloji ve Psikiyatri etiketlerinin yanına evlilik dinamikleri ve tükenmişlik boyutuyla Psikoloji (veya Aile Çalışmaları) alanı eklenmelidir (TP-2 melez çalışma).","Odyoloji ve Konuşma-Dil Patolojisi, Psikiyatri",Psikoloji,Aile Çalışmaları,KRİTİK (Farklı Ana Disiplin),0.5462573589879488,0.9283357616258524,-1,0.4,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi | Fen > Tıp > Psikiyatri,Sosyal > Sosyal > Psikoloji,0.097638338804245,0.7,0,1
1445833,International Carriage of Goods Contracts Defeated by Coronavirus: An Attempt to Identify Carrier’s Liability through Multinational Carriage of Goods Conventions,FP-1,"Covid-19 pandemisi kaynaklı sınır kapanmaları ve karantina tedbirlerinin uluslararası eşya taşıma sözleşmelerine etkisi ile taşıyıcının uluslararası konvansiyonlar çerçevesindeki hukuki sorumluluğunun incelendiği bir taşıma hukuku ve uluslararası lojistik/ulaştırma araştırmasıdır; çalışmada viral patogenez veya viroloji laboratuvarı analizi bulunmayıp model ve k-NN'in 'Viroloji' önerisi metindeki 'Coronavirus/Covid-19' ifadelerinden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Taşınım Bilimi ve Teknolojisi, Hukuk' etiketleri tam ve doğrudur.","Taşınım Bilimi ve Teknolojisi, Hukuk",Viroloji,Viroloji,YÜKSEK (Farklı Alt Alan),0.5447915063254751,0.3310304436893133,54,0.3,Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi | Sosyal > Sosyal > Hukuk,Fen > Temel Bilimler > Viroloji,0.1772397011518478,1.0,1,1
1355171,Anaokulu Çocukları ve Ebeveynlerinde Ayrılma Anksiyetesi Sıklığı ve Etkileyen Faktörler,TP-2,"Anaokulu çocukları ve ebeveynlerinde ayrılma anksiyetesi sıklığının psikometrik ölçekler (Aile APGAR, Yetişkin Ayrılma Anksiyetesi) ile birinci basamak koruyucu sağlık hizmetleri ve çocuk-ergen ruh sağlığı bağlamında incelendiği bir araştırmadır; mevcut Psikiyatri ve Temel Sağlık Hizmetleri etiketlerinin yanına aile içi bağlanma ve disfonksiyonel aile dinamikleri boyutuyla Aile Çalışmaları alanı eklenmelidir (TP-2 melez çalışma).","Psikiyatri, Temel Sağlık Hizmetleri",Aile Çalışmaları,Eğitim,KRİTİK (Farklı Ana Disiplin),0.5435496923600672,0.2299714316030496,246,0.5,Fen > Tıp > Psikiyatri | Fen > Tıp > Temel Sağlık Hizmetleri,Sosyal > Sosyal > Aile Çalışmaları,0.245876669883728,1.0,0,1
1232196,Küreselleşme ve Ekolojik Ayak İzi Arasındaki İlişki: MIKTA Ülkeleri Örneği,TP-1,"MIKTA ülkelerinde küreselleşme, ekonomik büyüme ve enerji tüketiminin ekolojik ayak izi üzerindeki etkilerinin Panel ARDL ekonometrik modeliyle incelendiği doğrudan bir çevre ekonomisi, ekonometri ve makroiktisat araştırmasıdır; veri tabanındaki absürt 'Kimya, Uygulamalı', 'Oşinografi' ve 'Su Kaynakları' etiketleri ile modelin 'Tarımsal Ekonomi ve Politika' önerisi 'ekolojik ayak izi/büyüme' kelimelerinden kaynaklanan bariz kelime tuzakları ve sistem yanılgılarıdır. Hatalı etiketler temizlenerek İktisat / Çevre Ekonomisi ve Çevre Çalışmaları alanı ile düzeltilmelidir (TP-1 tam düzeltme; k-NN'in Çevre Çalışmaları tespiti uygundur).","Kimya, Uygulamalı, Oşinografi, Su Kaynakları, Çevre Bilimleri",Tarımsal Ekonomi ve Politika,Çevre Çalışmaları,YÜKSEK (Farklı Alt Alan),0.5428725759034365,0.5882474556942817,215,0.4,"Fen > Temel Bilimler > Kimya, Uygulamalı | Fen > Temel Bilimler > Oşinografi | Fen > Temel Bilimler > Su Kaynakları | Fen > Temel Bilimler > Çevre Bilimleri",Fen > Ziraat > Tarımsal Ekonomi ve Politika,0.1023163199424743,0.9,1,1
1430807,ROBOT VERGİSİNİN UYGULANABİLİRLİĞİ ÜZERİNE BİR İNCELEME,FP-1,"Endüstri 4.0 ve otomasyonun iş gücü piyasaları, gelir dağılımı, kamu maliyesi ve vergi gelirleri üzerindeki etkileri ile 'robot vergisi' maliye politikasının uygulanabilirliğinin incelendiği doğrudan bir kamu maliyesi, vergi hukuku ve iktisat araştırmasıdır; çalışmada robot kinematiği, mekanik tasarım, donanım veya kontrol mühendisliği bulunmayıp modelin 'Robotik' (Fen/Mühendislik) ve k-NN'in 'Bilgisayar Bilimleri' önerisi metindeki 'robot/otomasyon' kelimelerinden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'İktisat' (Maliye) etiketi tam ve doğrudur.",İktisat,Robotik,Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.5423149574975726,0.4963586060923565,-1,0.7,Sosyal > Sosyal > İktisat,Fen > Mühendislik > Robotik,0.2806437313556671,0.8,0,1
1181471,Investigation of Solutions of 𝜷 −conformable Fractional Ordinary Differential Equation With  Artificial Neural Network,TP-1,"Beta-conformable kesirli mertebeden diferansiyel denklem sistemlerinin ileri beslemeli yapay sinir ağları (ANN / FNN) ile analitik ve nümerik çözümlerinin araştırıldığı doğrudan bir uygulamalı matematik, hesaplamalı matematik ve yapay zekâ araştırmasıdır; veri tabanındaki absürt 'Biyoloji, Kuş Bilimi, Parazitoloji, Viroloji, Zooloji, Mikrobiyoloji' etiketlerinin tamamı sistemsel çöp veridir. Hatalı etiketler tamamen silinerek Matematik (Diferansiyel Denklemler) ve Bilgisayar Bilimleri, Yapay Zeka alanı ile düzeltilmelidir (TP-1 tam düzeltme).","Biyoloji, Kuş Bilimi, Parazitoloji, Viroloji, Zooloji, Halk ve Çevre Sağlığı, Mikrobiyoloji","Bilgisayar Bilimleri, Yapay Zeka",Matematik,YÜKSEK (Farklı Alt Alan),0.5410604113645763,0.2953261323004606,76,0.6,Fen > Temel Bilimler > Biyoloji | Fen > Temel Bilimler > Kuş Bilimi | Fen > Temel Bilimler > Parazitoloji | Fen > Temel Bilimler > Viroloji | Fen > Temel Bilimler > Zooloji | Fen > Tıp > Halk ve Çevre Sağlığı | Fen > Tıp > Mikrobiyoloji,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.1920825093984604,1.0,1,1
1414299,The effect of pH on the mechanical properties of beta titanium orthodontic arch wires,TP-2,"Ortodontik ark tellerinin (beta titanyum, NiTi ve paslanmaz çelik) farklı pH koşulları ve sürelerdeki çekme ve eğilme dayanımı gibi mekanik özelliklerinin test edildiği bir dental biyomalzeme ve ortodonti araştırmasıdır; mevcut Diş Hekimliği etiketinin yanına çekme/eğilme testleri ve mekanik karakterizasyon boyutuyla Malzeme Bilimleri, Özellik ve Test alanı eklenmelidir (TP-2 melez çalışma).",Diş Hekimliği,"Malzeme Bilimleri, Özellik ve Test",Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.5401993062338656,0.8293305191363597,-1,0.4,Fen > Diş Hekimliği > Diş Hekimliği,"Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",0.1510476469993591,0.7,1,1
1307965,Nevşehir İline Ait Volkanik Taş Yüzeyine Seramik Sır Araştırmaları Ve Eserlerinde Malzeme Olarak Volkanik Taş Kullanan Sanatçılar,FP-1,"Nevşehir volkanik taş numuneleri üzerine seramik sır uygulamaları (üçgen faz diyagramı, fırınlama, ısıl dayanıklılık) ve volkanik taş kullanan sanatçıların artistik eserlerinin incelendiği doğrudan bir seramik ve cam tasarımı, seramik mühendisliği ve görsel sanatlar araştırmasıdır; çalışmada petrografik kristal yapı analizi veya mineralojik saha jeolojisi bulunmayıp model ve k-NN'in 'Mineraloji/Jeoloji' önerisi metindeki 'volkanik taş/magma' kelimelerinden kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Malzeme Bilimleri, Seramik, Sanat' etiketleri araştırmanın hem mühendislik hem de sanat boyutunu tam ve doğru karşılamaktadır.","Malzeme Bilimleri, Seramik, Sanat",Mineraloji,Jeoloji,YÜKSEK (Farklı Alt Alan),0.5400949309543512,0.7063429050746528,156,0.5,"Fen > Mühendislik > Malzeme Bilimleri, Seramik | Sosyal > Sosyal > Sanat",Fen > Temel Bilimler > Mineraloji,0.12431201338768,0.8,1,1
1392355,"Ekoturizm, Geleneksel Mimarlık ve Sürdürülebilir Yerleşimler",TP-1,"Geleneksel Türk evi mimarisinin ekoturizm tesislerine adaptasyonu, sürdürülebilir kırsal yerleşim tasarımı, enerji/su verimliliği ve çevreye uyumlu yapı tekniklerinin incelendiği doğrudan bir sürdürülebilir mimarlık, ekoturizm ve çevre çalışmaları araştırmasıdır; veri tabanındaki absürt 'Üroloji ve Nefroloji' etiketi sistemsel çöp veridir. Hatalı tıp etiketi temizlenerek Mimarlık omurgası korunmalı ve Çevre Çalışmaları ile Otelcilik/Turizm alanları eklenmelidir (TP-1 tam düzeltme).","Mimarlık, Üroloji ve Nefroloji",Çevre Çalışmaları,Otelcilik,KRİTİK (Farklı Ana Disiplin),0.5399532712646568,0.3055647341999386,71,0.5,Fen > Mühendislik > Mimarlık | Fen > Tıp > Üroloji ve Nefroloji,Sosyal > Sosyal > Çevre Çalışmaları,0.1816059648990631,1.0,0,1
1385427,"Teknoloji, Yenilenebilir Enerji ve Sürdürülebilir Büyüme Ekseninde Çevre Kalitesi: CS-ARDL Analizi",TP-2,"G-7 ülkelerinde yenilenebilir enerji, Ar-Ge harcamaları ve sürdürülebilir büyümenin karbon emisyonları üzerindeki etkilerinin CS-ARDL ekonometrik modeli ve Çevresel Kuznets Eğrisi (ÇKE) hipoteziyle incelendiği bir çevre ekonomisi ve enerji-sürdürülebilirlik araştırmasıdır; mevcut Çevre Bilimleri/İstatistik etiketlerinin yanına yenilenebilir enerji ve temiz teknoloji boyutuyla Yeşil, Sürdürülebilir Bilim ve Teknoloji alanı eklenmelidir (TP-2 melez çalışma).","Matematik, Çevre Bilimleri, İstatistik ve Olasılık","Yeşil, Sürdürülebilir Bilim ve Teknoloji",Enerji ve Yakıtlar,YÜKSEK (Farklı Alt Alan),0.5397257907797781,0.5509881979663718,215,0.4,Fen > Temel Bilimler > Matematik | Fen > Temel Bilimler > Çevre Bilimleri | Fen > Temel Bilimler > İstatistik ve Olasılık,"Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",0.2342249751091003,0.8,1,1
1450340,Carcass Characteristics and Economic Performance of Reciprocal Cross Hybrids between Anadolu-T and Commercial Broiler Parent Stocks,TP-2,"Anadolu-T ve ticari broiler hatlarının resiprokal melezlerinde karkas randımanı, et kalite parametreleri (pH, su tutma, renk) ve üretim kârlılığının incelendiği bir zootekni, hayvan ıslahı ve tarımsal ekonomi araştırmasıdır; mevcut Ziraat Mühendisliği ve Tarımsal Ekonomi etiketlerinin yanına etlik piliç karkas/et kalitesi ve hayvansal üretim boyutuyla Veterinerlik (Zootekni) alanı eklenmelidir (TP-2 melez çalışma).","Tarımsal Ekonomi ve Politika, Ziraat Mühendisliği",Veterinerlik,Veterinerlik,YÜKSEK (Farklı Alt Alan),0.539306752370253,0.8881164955554601,-1,0.3,Fen > Ziraat > Tarımsal Ekonomi ve Politika | Fen > Ziraat > Ziraat Mühendisliği,Fen > Veterinerlik > Veterinerlik,0.1065075099468231,0.7,1,1
