embedding_row,external_id,doi,language,title
647,1342500,10.29137/ijerad.1598954,TUR,IEEE 802.1BA Ses Görüntü Köprüleme Ağlarının Gecikme Analizi: Son Gelişmeler ve Gerçekçi Endüstriyel Haberleşme Kullanım Senaryolarının Değerlendirilmesi
648,1342506,10.29137/umagd.1339973,ENG,Investigation of effects Different Particle Size Quartz and Feldspar on Body Physical Properties
649,1342514,10.31466/kfbd.1609555,TUR,Kireç ve Uçucu Kül ile Stabilize Edilmiş Donma-Çözülme Döngülü Alüvyonel Zeminlerin Performansına İlişkin Karşılaştırmalı Bir Çalışma
650,1342868,10.26650/Tr-ENT.2025.1630333,ENG,The Effect of Sex on the Turkish Voice Spectrum
651,1342972,10.5505/TurkHijyen.2025.75301,TUR,Bayburt ili 2019-2022 yılları arası kan kültürü sonuçlarının analizi
652,1343040,10.36306/konjes.1657199,ENG,SEISMIC RESPONSE ANALYSIS OF DIFFERENT SOIL TYPES WITH EQUIVALENT LINEAR ANALYSIS METHOD
653,1343265,10.38053/acmj.1757798,TUR,Uzun süreli düzenli egzersiz ve retinokoroidal yapı değişiklikleri: gerçek yaşam verilerl üzerine bir çalışma
654,1343473,10.16953/deusosbil.1636944,TUR,SOSYAL MEDYADA BENLİK SUNUMU: TÜRKİYE’DEKİ LİSANSÜSTÜ TEZLER ÜZERİNE BİR ANALİZ
655,1343565,,TUR,Marmara Denizi Birincil Üretim Değişimlerinin Uydu Verileri ve Sediment Biyo-Jeokimyası Kullanılarak Mekânsal ve Zamansal Olarak Değerlendirilmesi
656,1343629,10.47748/tjvr.1530865,ENG,Investigation of the presence of antibodies to SARS-CoV-2 in cats owned by people with COVID-19
657,1343818,,TUR,Yeni Asur Tabletlerinde Sirius’un İzleri: Astronomik Kayıtların Analizi
658,1343879,10.33483/jfpau.1608315,TUR,FARMASÖTİK TABLETLERDEKİ SPİRONOLAKTONUN TAYİNİ İÇİN SIFIR DERECEDEN VE BİRİNCİ TÜREV SPEKTROFOTOMETRİ
659,1343892,10.33483/jfpau.1666211,TUR,TEMEL BİLEŞEN REGRESYONU VE KISMİ EN KÜÇÜK KARELER REGRESYONU MODELLERİ KULLANILARAK ATORVASTATİN VE EZETİMİBİN İKİLİ KARIŞIMLARDA EŞZAMANLI TAYİNİ
660,1343895,10.33483/jfpau.1663961,TUR,ELTROMBOPAG VE İNSAN SERUM ALBÜMİNİ ARASINDAKİ ETKİLEŞİM: FLORESANS VE ELEKTROKİMYASAL ÇALIŞMALAR
661,1344102,10.26701/ems.1659661,ENG,An experimental study on investigation of noise and thrust performance for modified propellers
662,1344402,10.51460/baebd.1463985,TUR,Ortaokul Fen Öğretim Programlarda Kimya Konularının Tarihsel Süreçte Değişimi (1924-2018)
663,1344507,10.47495/okufbed.1598674,TUR,Potansiyel İlave Cisimlere Sahip Çift Yıldız Sistemi UZ Lyr ve Z Dra'nın Dinamik Kararlılık Analizi
664,1344572,10.18039/ajesi.1519718,TUR,Özel Gereksinimli Çocukların Fen Bilgisi Algılarının Resimlerle İfade Edilmesi
665,1344595,,TUR,"SWARA-DEMATEL-ARAS Kullanarak Çevik Yazılım Geliştirme Yöntemlerinin Değerlendirilmesi: SCRUM, XP veya KANBAN?"
666,1344610,10.26650/JARHS2025-1629924,TUR,HLA-B Alel Değişkenliğinin HIV-1 VİRAL Yük ve CD4+ T Hücre Sayilari Üzerindeki Etkisi
667,1344907,10.4274/MMJ.galenos.2025.63838,TUR,Tükürük Bezi Tümörlerinde DNA Hipermetilasyonu ve HPV Arasındaki Bağlantının Araştırılması
668,1344944,10.5455/medscience.2025.03.080,ENG,Stem cell-based tissue engineering for the regeneration of periodontal structures: A systemic review of current progress and barriers
669,1344957,10.5455/medscience.2025.05.138,ENG,Evaluation of color stainability of computer-aided design/computer-aided manufacturing blocks with different microstructures
670,1345022,10.33631/sabd.1753053,TUR,Topuk Ağrısında Tedavi Noktalarının Lokalizasyonu için Bir Kılavuz
671,1345108,10.7240/jeps.1703374,TUR,Kemik defektlerinin tedavisi için β-trikalsiyum fosfat ile birleştirilmiş aljinat ve yumurta kabuğu zarı içeren biyomateryalin değerlendirilmesi
672,1345109,10.7240/jeps.1701231,TUR,Kutanöz Doku Onarımı için Cydonia oblonga Tohum Müsilajı İçeren Biyoaktif Hidrofiber Sargılar
673,1345252,,TUR,Lateral-Hetero Mxeneler ile Elektronik ve Manyetik Özelliklerin Ayarlanması
674,1345416,10.37989/gumussagbil.1728090,TUR,"İntraserebroventriküler Nesfatin-1 Enjeksiyonun Erkek Sıçanlarda Serum Ghrelin Leptin, Orexin A ve Asprosin Düzeylerine Etkisi"
675,1345534,10.58692/jotcsb.1553333,ENG,Evaluation of Corrosion Inhibition Performance and Surface Characterization of PCL-Coated Aluminum Alloys
676,1345535,10.58692/jotcsb.1607616,ENG,Characterization of SiO2 Thin Films Deposited by LPCVD
677,1345658,10.58559/ijes.1768056,ENG,The impact of societal culture and organizational culture on nuclear safety culture: An analysis from the perspective of Hofstede’s cultural dimensions model
678,1346108,10.5336/healthsci.2024-104859,TUR,Sağlık Öğrencilerinin HIV/AIDS Konusundaki   Bilgi ve Tutumlarının Tespiti ve Geliştirilmesi:   Ön Test-Son Test Yarı Deneysel Çalışma
679,1346538,10.31015/2025.3.15,ENG,Modulation of Phenolic Profiles and Antioxidant Capacity by Culture Medium and Tissue Type in Echinacea purpurea and Echinacea pallida
680,1346841,10.36519/tji.2025.573,ENG,PANoptosis: A Coordinated Response in the Diversity of Cell Death
681,1346907,10.46928/iticusbe.1700579,TUR,İşletmelerdeki Halkla İlişkilerin Algılanan Kurumsal Sosyal Medya İletişimine Etkisinin Araştırılması
682,1347309,10.33462/jotaf.1555650,TUR,Düşük Maliyetli PM Sensörlerinin Hayvansal Üretim Tesislerinde Test Edilmesi
683,1347422,10.35377/saucis...1599100,TUR,Load Balancing and Quality of Experience in Software-Defined Networks
684,1347588,10.18037/ausbd.1687941,TUR,Türkiye’de İletişimi Yöneten Meslek Örgütlerinin Sosyal Medya Kullanım Pratikleri Üzerine Bir Araştırma
685,1347608,10.14744/eej.2024.77487,ENG,"The Effect of High-intensity Focused Ultrasound on Intracanal Bacterial Reduction, Chemical Structure, and Mechanical Properties of Root Dentine"
686,1347953,10.31362/patd.1681339,TUR,Sıçan perirenal ve perioveryan adipoz doku kaynaklı mezenkimal kök hücrelerin karakterizasyonu ve birbirleriyle karşılaştırılması
687,1347981,10.47571/sanatyorum.1616722,TUR,Kars Müzesi’nde Sergilenen Orta Çağ Sırlı Seramikleri Üzerine Bir Değerlendirme
688,1347982,10.47571/sanatyorum.1615936,TUR,19. Yüzyıl İstanbul Endüstri Mirasına Palimpsest Kavramı Üzerinden Ontolojik Değerlendirme
689,1348053,10.29109/gujsc.1585401,TUR,Akustik Sahne Sınıflandırmasında Derin Öğrenme Modellerinin Kullanımı
690,1348072,10.29109/gujsc.1696906,TUR,Yüzey Dalgası Analizi ile Elde Edilen Kayma Dalgası Hızlarına Dayalı Zemin Tepki Analizleri ile Hesaplanan Transfer Fonksiyonlarının HVSR Eğrileri ile Karşılaştırılması
691,1348078,10.29109/gujsc.1625155,TUR,Laboratuvar Güvenilirlik Analizinde SPAR-H Yaklaşımı: Toprak Azot Analizi Örneği
692,1348082,10.29109/gujsc.1772273,TUR,"LSTM, Transformer ve RNN Modellerini Kullanarak Pazarcık Depreminin Zaman Serisi Tahmini"
693,1348181,10.37999/udekad.1696702,TUR,İSLAM ÖNCESİ ARAP ŞİİRİNDE İLTİFAT ÜSLUBU: MUALLAKÂT ÖRNEĞİ
694,1348248,10.7456/tojdac.1735899,TUR,2023 TÜRKİYE GENEL SEÇİMLERİ REKLAMLARINDA GENÇLERE YÖNELİK MESAJLAR: AK PARTİ VE CHP REKLAMLARININ KARŞILAŞTIRMALI ANALİZİ
695,1348280,10.7456/tojdac.1736055,TUR,NİTEL VERİ ANALİZİNDE YAPAY ZEKÂ: HALKLA İLİŞKİLER VE REKLAM ARAŞTIRMALARINDA MAXQDA AI ASSIST’İN KULLANIMI
696,1348302,10.31067/acusaglik.1673956,TUR,Farklı Yüz Maskelerinin Fizyoloji ve Tolerans Açısından Karşılaştırılması
697,1348409,10.17776/csj.1746704,ENG,Re-examining Neutron Capture and Stellar Weak Rates of 97Mo under Astrophysical Conditions
698,1348410,10.17776/csj.1639638,ENG,Artificial Neural Network Application on Strain Effect of WSe2
699,1348412,10.17776/csj.1741079,ENG,Impact of Nuclear Deformation on GT Strength Distributions in Iron Isotopes within QRPA-Based Approaches
700,1348414,10.17776/csj.1738296,ENG,"Neutron induced fission cross section calculation for tungsten, tantalum, bismuth and lead nuclei using CEM03.03 and TALYS"
701,1348484,10.46810/tdfd.1706519,TUR,Makine Öğrenmesi Destekli Floresans Spektroskopisi ile Pişmiş Kıyma Sığır Etinde Hindi Eti Tağşişinin Belirlenmesi
702,1348524,10.17776/csj.1736980,ENG,Effects of Electromagnetic Field Pollution on Human Health: Current Evidence
703,1348566,10.30934/kusbed.1678793,TUR,İnsan Donör Korneasindan Korneal ve Limbal Hücrelerin İzole Edilmesi
704,1348579,10.5505/amj.2025.26125,ENG,Exploring the Relationship Between Metabolic Syndrome and Dementia in a Post-COVID Clinical Population
705,1348880,10.18466/cbayarfbe.1596292,ENG,Advances in Magnetic Thin Films for Spintronic Devices: A Bibliometric and Thematic Analysis
706,1348967,10.35414/akufemubid.1643029,TUR,"2,5-Bis(1-Naftil)-1,3,4-Oksadiazole'nin Yapı, Titreşim ve Elektronik Özellikleri: Deneysel ve Teorik Araştırma"
707,1348968,10.35414/akufemubid.1602154,TUR,Nd+3 Katkılı Al2O3–Na2O–WO3–B2O3 Borat Camları İçin Radyasyon Zırhlama Özelliklerinin Hesaplamalı Çalışması
708,1348979,10.35414/akufemubid.1497372,TUR,Solüsyon Yakma Sentezi ile LFP/C Eldesi ve Karbon Kaynağı Olarak Kullanılan Sükroz Oranının Elektrokimyasal Performansa Etkisi
709,1348983,10.35414/akufemubid.1625167,TUR,Mayıs 2024 Gannon Süperfırtınası: Yer Tabanlı Manyetometre Ölçümlerinden Elde Edilen Bulgular
710,1348987,10.35414/akufemubid.1599840,TUR,Eflani yöresi (Karabük) Alt-Orta Eosen yaşlı fosilli kireçtaşlarının Jeokimyası: Çökelme Ortamı ve Paleosıcaklık Özellikleri
711,1349306,10.5336/dentalsci.2024-106737,TUR,Farklı Yüzey Bitirme Prosedürlerinin Basılabilir Seramik-Cam Polimer Reçinesinin Translusensine Etkisi: in vitro Çalışma
712,1349369,,TUR,Ferromanyetik Nanotel Nanojonksiyonunda Tek Molekül DNA Spintroniği
713,1349411,,TUR,Spin Vana Fabrikasyonunda Kullanmak Üzere Ferromanyetik Co-Nanotelin Üretim Ve Karakterizasyonu
714,1349446,10.63729/TJIC.2025.668,ENG,An unexpected consequences of severe rhabdomyolysis induced by Plasmodium Vivax: Acute respiratory failure with preserved renal function
715,1349467,10.12956/TJPD.2025.1167,ENG,Retrospective analysis of human metapneumovirus in hospitalized and outpatient children: Insights from a four-year experience in Türkiye
716,1349560,,TUR,Elastisite Modülünün Uzama Göre Değiştirilmesi Ile Akustik Kara Delik Benzeri Titreşim Sönümleyici Tasarımı Ve 3d Yazıcı Ile Üretimi
717,1349674,10.18691/kulturveiletisim.1710221,TUR,Andrey Platonov Romanlarında Bir Siyasal Problem Olarak Aile
718,1349717,10.57083/adaletdergisi.1799291,TUR,FATİH ANAYASASI (ÖRFİ HUKUK VE PADİŞAHIN SINIRLANMASI BAĞLAMINDA)
719,1349742,10.57083/adaletdergisi.1799410,TUR,NÜKLEER SANTRAL İŞLETENİN HUKUKİ SORUMLULUĞU BAĞLAMINDA SORUMLULUĞUN İŞLETENE KANALİZE EDİLMESİ
720,1349770,10.23902/trkjnat.574355887,ENG,Toll-like receptor 3-mediated modulation of umbilical cord mesenchymal stem cell phenotype and pancreatic cancer cell responses during coculture
721,1350085,10.51551/verimlilik.1633117,TUR,Türkiye’deki Devlet Üniversitelerinde Yazılım Tedarik Kararları: GAHP ve Duyarlılık Analizi Uygulaması
722,1350127,10.29216/ueip.1694809,TUR,Gençlerin Nükleer Enerji Santrallerine Yönelik Tutumları: Türkiye'de Yapılan Çalışmaların İçerik Analizi
723,1350383,10.56193/matim.1657753,TUR,Testere ile Kesilmiş AA7075 Yüzeylerin Yüzey Pürüzlülüğü Açısından Karakterizasyonu
724,1350402,10.24186/vakanuvis.1621575,TUR,Standard Oil Şirketi ve İstanbul'da Açtığı Depolar (1914-1922)
725,1350714,10.5606/tftrd.2024.14629,ENG,Spinal segmental myoclonus following ultrasound-guided suprascapular nerve block: A case report
726,1350821,10.19145/e-gifder.1715342,TUR,HALKLA İLİŞKİLER ARAŞTIRMALARINDA SOSYAL MEDYA: 2020-2024 YILLARI ARASI YABANCI MAKALELER ÜZERİNE BİR ARAŞTIRMA
727,1350822,10.19145/e-gifder.1746102,TUR,"İDEOLOJİ, HALKLA İLİŞKİLER, KÜLTÜRLERARASILIK VE TOPLUMSAL YAPI: TÜRKİYE ÜZERİNDEN BİRBİRİNE BAĞLI KAVRAMLARA BİR BAKIŞ"
728,1350878,10.52827/hititmedj.1652673,TUR,Genç Erişkin Klasik Hodgkin Lenfomada Progresyonsuz Sağkalım Ve Erken Yanıt Öngörücülerinin Analizi
729,1351085,10.46453/jader.1773234,TUR,ULUKIŞLA 1 SOĞUK SU GAYZERİ (AKSARAY) VE HİDROEKOLOJİK ÖZELLİKLERİ
730,1351167,10.18016/ksutarimdoga.vi.1639595,TUR,Tarımda Nesnelerin İnterneti (IoT) Benimsenmesinin Etki Faktörleri Değerlendirilmesi: Küçük Ada Gelişimi Üzerine Bir Araştırma
731,1351322,10.61399/ikcusbfd.1696526,TUR,Baş Önde Postürü Olan Genç Yetişkinlerde Baş Postürü Yürüyüş Parametrelerini ve Simetrisini Değiştirir mi? Kesitsel Bir Çalışma
732,1351332,10.61399/ikcusbfd.1581400,TUR,Akçaağaç Şurubu İdrar Hastalığında Tıbbi Beslenme Tedavisi ve Besin Destekleri
733,1351350,10.56430/japro.1709672,ENG,Determination of Field Performances of Lavandula angustifolia and Lavandula intermedia Cuttings Rooted with Different Medium and Hormonal Stimulants in the First Plantation Year
734,1351490,10.28948/ngumuh.1647338,TUR,Nem içeriğinin barit dolguların gama ışını ve nötron soğurma özelliklerine etkisi
735,1351509,10.28948/ngumuh.1592071,TUR,Termal hasarın kumtaşının kırılganlık ve kimyasal özellikleri üzerindeki etkisi
736,1351510,10.28948/ngumuh.1773992,TUR,Kurutulmuş üzüm posasında fenoliklerin ve antioksidan özelliklerin yakın kızılötesi spektroskopisi ile belirlenmesi
737,1351521,10.28948/ngumuh.1776861,TUR,Düşük ışıklı mağara görsellerinin iyileştirilmesinde farklı Retineks yöntemlerinin performans karşılaştırması
738,1351533,10.28948/ngumuh.1664738,TUR,Petrol ve doğal gaz mühendisliğinde ileri düzey sondaj yöntemlerine dair kısa bir genel değerlendirme
739,1351561,10.18094/josc.1691692,TUR,"PR Teknoloji, Veri ve İçgörüler"
740,1351589,10.35378/gujs.1516716,ENG,"Comparative Extraction and Evaluation of Phenolic Compounds and Antioxidant Activity Using Soxhlet, Ultrasonic, and Maceration Methods with Black Cumin (Nigella Sativa)"
741,1351607,10.35378/gujs.1508000,ENG,"Comparison of Neutronic and Thermal-Hydraulic Performance of KOMODO, NODAL3, and COBRA for Steady-State Operation of APR1400"
742,1351645,10.52795/mateca.1593022,TUR,Eklemeli İmalatın Biyomedikal Uygulamaları Üzerine Bibliyometrik Analiz
743,1351653,10.62520/fujece.1667526,TUR,Kriptografik Rasgele Sayı Üreteçlerinin Güvenlik ve Performans Temelli Tasarım ve Değerlendirme Kriterleri
744,1351654,10.7216/teksmuh.1633364,TUR,IŞIĞA DUYARLI PORFİRİNLERLE İŞLEVSELLEŞTİRİLMİŞ ELEKTROEĞİRME İPEK FİBROİN/GRAFEN NANOLİFLER: DOKU REJENERASYONU İÇİN GELİŞMİŞ BİR BAKTERİSİDAL PLATFORM
745,1351674,10.62520/fujece.1639083,TUR,Dik Düz Plakadan Geçen İki Boyutlu Akışın Sayısal Olarak İncelenmesi
746,1351737,10.17798/bitlisfen.1654172,ENG,Determination of Radon Concentrations in Some Schools in Tatvan District of Bitlis Province
747,1351774,10.17798/bitlisfen.1740843,ENG,Close Binary Open Cluster Systems: A Gaia DR3 Perspective on Alessi 36 and Collinder 135
748,1351790,10.5505/pajes.2024.82496,TUR,Hassas döküm atık kumlarının ateş kili refrakter malzemelerin termal şok direnci özelliklerine etkilerinin araştırılması
749,1351830,10.5505/pajes.2025.04575,TUR,Yüksek sıcaklık ve Etibor-48 mineralinin bentonitin şişme basıncı ve zemin-su karakteristik eğrileri üzerindeki etkileri
750,1351862,,TUR,Hurma Çekirdeği (Phoenix dactylifera L.) Fenolik Bileşiklerinin Mantar Tirozinaz Enzim Inhibitörü Olarak Kullanılması ve Enzimin Yapısal Değişiminin FTIR Spektroskopisi ile İncelenmesi
751,1351863,,TUR,ZooMS ve FTIR Spektroskopisi Yöntemlerinin Equid Kemik Örneklerinde Tür Ayrımı İçin Kullanılabilirliğinin Araştırılması ve Arkeolojik Çalışmalar İçin Optimize Edilmesi
752,1351890,10.54600/igdirsosbilder.1663464,TUR,"Turizm, Ekonomik Büyüme ve Sürdürülebilir Kalkınma Arasındaki Dengenin Karbon Emisyonları Bağlamında İncelenmesi: Türkiye’de ARDL Uygulaması"
753,1351901,10.5505/pajes.2025.02391,TUR,Doğal bir filtre olarak ağaç ksilemi ile nehir suyundan bulanıklık ve renk giderimi
754,1351937,10.36519/idcm.2025.502,ENG,A Case of HIV with Unmasked Kaposi's Sarcoma IRIS and Drug-Resistant Tuberculosis
755,1351962,10.29110/soylemdergi.1688337,TUR,Mark Ravenhill’in Çanta (1998) Oyununda Kurgulanmış Rol Olarak Ebeveynlik Sorunsalı
756,1352139,10.35415/sirnakifd.1707826,TUR,Gelenekler ve Dönüşümler: Modern Hint Müslümanlarında Evlilik ve Aile Kurumları
757,1352223,10.5336/nurses.2024-105249,TUR,E-Sağlık Okuryazarlığı Eğitiminin Hemşirelik Öğrencilerinin E-Sağlık Okuryazarlığı Düzeyine Etkisi: Yarı Deneysel Çalışma
758,1352235,,TUR,Natürel Sızma Zeytinyağlarında Dip Yağ Tağşişinin Kızılötesi Spektroskopisi Ve Kemometrik Teknikler ile Belirlenmesi
759,1352247,10.53444/deubefd.1542946,TUR,Çizgi Filmlerde 21. Yüzyıl Becerileri: Rafadan Tayfa Örneği
760,1352372,10.22399/ijcesen.299,ENG,Dose Rate Calibration of β Radiation Source in Risø TL/OSL-DA-20 Reader Device
761,1352559,10.26650/oba.1652575,TUR,Mehmet Ali Tevfik Yükselen’in Hoca Tahsin’in Astronomi Şiirine Şerhi
762,1352563,10.26650/oba.1614772,TUR,I. Dünya Savaşı Yıllarında Osmanlı Devleti’nde Sığır Vebasına Karşı Alınan Tedbirler Kapsamında Bir Risale: Sığır Vebası ve Hakkında İttihazı Lâzım Gelen Tedâbir
763,1352584,10.18038/estubtda.1716842,ENG,A LEXICAL SIMPLIFICATION APPLICATION AND EFFECT IN INFORMATION RETRIEVAL
764,1352586,10.18038/estubtda.1715489,ENG,NOISE MAPPING FOR SABIHA GOKCEN AIRPORT USING IMPACT TOOL
765,1352873,10.22399/ijcesen.422,ENG,Exploring gamma-ray and neutron attenuation properties of some high-density alloy samples through MCNP Monte Carlo code
766,1352941,10.22399/ijcesen.377,ENG,Assessment of Lignite-Fired Power Plants Impact on Radon Activity Concentrations
767,1352944,10.22399/ijcesen.347,ENG,The distribution of shoulder enhancement and associated features among NEIALs spectra observed with the EISCAT Svalbard 42m radar
768,1353091,10.26650/ijegeo.1700545,ENG,"Seismic Stratigraphy of Offshore Esenköy, Eastern Sea of Marmara; Türkiye"
769,1353132,10.30794/pausbed.1495067,TUR,NOSTALJİK VE FORESTALJİK HİKAYE ANLATIMI: İŞ BANKASI PARAKOD VE MERCEDES EQ REKLAMLARI ÖRNEĞİ
770,1353201,10.5578/mb.20250436,TUR,Artesunat ve Şiddetli Sıtma: Tedavide Doğru Adımların ve Laboratuvar Takibinin Önemi
771,1353223,10.17233/sosyoekonomi.2025.04.19,TUR,"Finansallaşma, Ekonomik Karmaşıklık, Petrol İthalatı ve Ekonomik Politik Belirsizliklerin OECD Ülkeleri Nükleer Enerji Tüketimi Üzerindeki Etkisinin İncelenmesi"
